title,link,image,lprice,hprice,mallName,productId,productType,brand,maker,category1,category2,category3,category4
잇미샤 더블 카라 핸드메이드 <b>트렌치 코트</b> ITPBYHL790,https://search.shopping.naver.com/catalog/57268682860,https://shopping-phinf.pstatic.net/main_5726868/57268682860.20251021160920.jpg,371400,,네이버,57268682860,1,잇미샤,시선인터내셔널,패션의류,여성의류,아우터,트렌치코트
링서울 5 handmade wool <b>trench coat</b>,https://search.shopping.naver.com/catalog/58879302359,https://shopping-phinf.pstatic.net/main_5887930/58879302359.20260210211636.jpg,317790,,네이버,58879302359,1,링서울,,패션의류,여성의류,아우터,트렌치코트
BCBG 시스코 트렌치<b>코트</b> b4s2n725,https://search.shopping.naver.com/catalog/56630201410,https://shopping-phinf.pstatic.net/main_5663020/56630201410.20251112000353.jpg,159160,,네이버,56630201410,1,BCBG,수인터내셔날,패션의류,여성의류,아우터,트렌치코트
[하네] [지그재그 단독] 파운드 울 하프 <b>트렌치 코트</b>_Cream,https://zigzag.kr/link/bridge?product_id=167588589&shop_id=55213&utm_source=shopping_naver_all&tab=recommendation,https://shopping-phinf.pstatic.net/main_5814766/58147667465.1.jpg,73720,,지그재그,58147667465,2,,,패션의류,여성의류,아우터,트렌치코트
유라고 Mac half <b>trench coat</b>,https://search.shopping.naver.com/catalog/42908127150,https://shopping-phinf.pstatic.net/main_4290812/42908127150.20250505075254.jpg,137690,,네이버,42908127150,1,,,패션의류,여성의류,아우터,트렌치코트
빈폴레이디스 <b>트렌치 코트</b> BF483TE01,https://search.shopping.naver.com/catalog/56630308979,https://shopping-phinf.pstatic.net/main_5663030/56630308979.20251130094354.jpg,275060,,네이버,56630308979,1,빈폴레이디스,,패션의류,여성의류,아우터,트렌치코트
노운베러 Check-pointed <b>trench coat</b> KNFW03CT0,https://search.shopping.naver.com/catalog/56719212076,https://shopping-phinf.pstatic.net/main_5671921/56719212076.20250914095103.jpg,129600,,네이버,56719212076,1,노운베러,,패션의류,여성의류,아우터,트렌치코트
로엠 하프 <b>트렌치코트</b> RMJTE23R14,https://search.shopping.naver.com/catalog/45748888103,https://shopping-phinf.pstatic.net/main_4574888/45748888103.20240319111532.jpg,60050,,네이버,45748888103,1,로엠,이랜드,패션의류,여성의류,아우터,트렌치코트
빈폴레이디스 코튼 더블 롱 <b>트렌치 코트</b> BF483TC02,https://search.shopping.naver.com/catalog/49974511148,https://shopping-phinf.pstatic.net/main_4997451/49974511148.20240915080058.jpg,176790,,네이버,49974511148,1,빈폴레이디스,삼성물산,패션의류,여성의류,아우터,트렌치코트
지오지아 세미오버핏 벨티드 <b>트렌치코트</b> ABD1CG1102,https://search.shopping.naver.com/catalog/54348352524,https://shopping-phinf.pstatic.net/main_5434835/54348352524.20250423014527.jpg,59000,,네이버,54348352524,1,지오지아,신성통상,패션의류,남성의류,아우터,트렌치코트
ZOOC 주크 루즈핏 허리스트링 하프<b>트렌치코트</b> V244PSI932,https://search.shopping.naver.com/catalog/54671737925,https://shopping-phinf.pstatic.net/main_5467173/54671737925.20250512150005.jpg,199600,,네이버,54671737925,1,ZOOC,,패션의류,여성의류,아우터,트렌치코트
나이스클랍 베이직 롱<b>트렌치코트</b> A243MWY804,https://search.shopping.naver.com/catalog/49915996151,https://shopping-phinf.pstatic.net/main_4991599/49915996151.20240915155428.jpg,99000,,네이버,49915996151,1,나이스클랍,롯데지에프알,패션의류,여성의류,아우터,트렌치코트
시야쥬 벨티드 하프 <b>트렌치</b> 자켓 siot4184,https://search.shopping.naver.com/catalog/58863982037,https://shopping-phinf.pstatic.net/main_5886398/58863982037.20260209163929.jpg,128600,,네이버,58863982037,1,시야쥬,,패션의류,여성의류,아우터,트렌치코트
버버리 엠버포드 <b>트렌치코트</b> 4색상 8061428 8073507 8073506,https://smartstore.naver.com/main/products/7500189823,https://shopping-phinf.pstatic.net/main_8504469/85044690145.2.jpg,499000,,와이드샵도이치,85044690145,2,버버리,버버리,패션의류,여성의류,아우터,트렌치코트
스튜디오톰보이 베이직 <b>트렌치코트</b> 9105311101,https://search.shopping.naver.com/catalog/56322737207,https://shopping-phinf.pstatic.net/main_5632273/56322737207.20251017181403.jpg,144350,,네이버,56322737207,1,스튜디오톰보이,신세계인터내셔날,패션의류,여성의류,아우터,트렌치코트
씨씨콜렉트 발마칸 <b>트렌치 코트</b> C253MSJ108,https://search.shopping.naver.com/catalog/56238451061,https://shopping-phinf.pstatic.net/main_5623845/56238451061.20251017182110.jpg,126304,,네이버,56238451061,1,씨씨콜렉트,대현,패션의류,여성의류,아우터,트렌치코트
올리브데올리브 레더벨티드<b>트렌치코트</b> YL5XR913,https://search.shopping.naver.com/catalog/52738118342,https://shopping-phinf.pstatic.net/main_5273811/52738118342.20250212125334.jpg,95040,,네이버,52738118342,1,올리브데올리브,올리브데올리브,패션의류,여성의류,아우터,트렌치코트
보브 디태처블 후드 다운 <b>트렌치 코트</b> 7125417702,https://search.shopping.naver.com/catalog/57096214930,https://shopping-phinf.pstatic.net/main_5709621/57096214930.20251230115153.jpg,417240,,네이버,57096214930,1,보브,신세계인터내셔날,패션의류,여성의류,아우터,트렌치코트
캠브리지멤버스 라이트웨이트 구스다운 <b>트렌치 코트</b> MYCDW24204,https://search.shopping.naver.com/catalog/55646034609,https://shopping-phinf.pstatic.net/main_5564603/55646034609.20250706001905.jpg,347600,,네이버,55646034609,1,캠브리지멤버스,코오롱인더스트리,패션의류,남성의류,아우터,트렌치코트
버버리 CLAREBURY 히든 버튼 여성 개버딘 <b>트렌치코트</b> STONE 80842441,https://smartstore.naver.com/main/products/12426065741,https://shopping-phinf.pstatic.net/main_8997057/89970576488.1.jpg,689900,,와이드샵도이치,89970576488,2,버버리,버버리,패션의류,여성의류,아우터,트렌치코트
빈폴레이디스 Essential 롱 <b>트렌치 코트</b> BF523TE01,https://search.shopping.naver.com/catalog/53003199918,https://shopping-phinf.pstatic.net/main_5300319/53003199918.20250427014716.jpg,330910,,네이버,53003199918,1,빈폴레이디스,삼성물산,패션의류,여성의류,아우터,트렌치코트
남자 더블 <b>트렌치코트</b> 봄 가을 간절기 바바리자켓,https://search.shopping.naver.com/catalog/57727780425,https://shopping-phinf.pstatic.net/main_5772778/57727780425.20251111235924.jpg,129000,,네이버,57727780425,1,,,패션의류,남성의류,아우터,트렌치코트
[영국아울렛] 버버리 여성 브라이튼 개버딘 카코트 <b>트렌치코트</b> [관부가세포함],https://smartstore.naver.com/main/products/8910123143,https://shopping-phinf.pstatic.net/main_8645462/86454623466.jpg,1590000,,웨스트레인,86454623466,2,버버리,버버리,패션의류,여성의류,아우터,트렌치코트
BCBG 트니 <b>트렌치코트</b> b4s1n702,https://search.shopping.naver.com/catalog/57329283119,https://shopping-phinf.pstatic.net/main_5732928/57329283119.20251022184945.jpg,79510,,네이버,57329283119,1,BCBG,수인터내셔날,패션의류,여성의류,아우터,트렌치코트
빈 라이너 <b>트렌치코트</b> BY53CT02,https://search.shopping.naver.com/catalog/56385044084,https://shopping-phinf.pstatic.net/main_5638504/56385044084.20250822130032.jpg,91580,,네이버,56385044084,1,빈,이현어패럴,패션의류,남성의류,아우터,트렌치코트
로보 스웨이드 클래식 하프 <b>트렌치 코트</b>,https://search.shopping.naver.com/catalog/56630993785,https://shopping-phinf.pstatic.net/main_5663099/56630993785.20250922173128.jpg,424150,,네이버,56630993785,1,로보,로보,패션의류,여성의류,아우터,트렌치코트
리베레츠 벨티드롱<b>트렌치코트</b>,https://search.shopping.naver.com/catalog/53788993967,https://shopping-phinf.pstatic.net/main_5378899/53788993967.20250326170725.jpg,16300,,네이버,53788993967,1,리베레츠,,패션의류,여성의류,아우터,트렌치코트
바쏘옴므 맥<b>트렌치코트</b> wsz5cc10,https://search.shopping.naver.com/catalog/55671531546,https://shopping-phinf.pstatic.net/main_5567153/55671531546.20250905112228.jpg,132410,,네이버,55671531546,1,바쏘옴므,SG세계물산,패션의류,남성의류,아우터,트렌치코트
